0,3792.27,215.3
1,4321.5,198.21
2,4077.97,208.92
3,3908.32,227.94
4,4004.82,234.99
5,3963.61,235.1
6,4006.62,240.98
7,5643.24,207.66
8,5152.79,255.46
9,5311.59,378.22
10,5108.37,210.25
11,5174.16,264.56
12,5127.26,224.13
13,5192.08,272.88
14,5134.75,288.1
15,5260,365.64
16,5516.86,237.86
17,4269.46,497.27
18,1318.89,225.72
19,3369.57,262.12
20,2342.14,247.57
21,2074.1,256.17
22,2092.9,274.75
23,1994.7,282.4
24,3050.74,259.61
25,1576.22,270.43
26,1888.78,270.52
27,1861.92,268.19
28,1879.29,283.62
29,1885.45,327.77
30,2020.95,471.81
31,1958.21,305.5
32,1985.65,304.94
33,1894.77,310.12
34,1939.92,300.9
35,1975.31,313.49
36,1984.43,348.65
37,1958.65,329.06
38,1955.42,348.57
39,1975.79,374.29
40,1955.41,356.78
41,2086.17,334.75
42,2070.54,329.9
43,2060.49,341.97
44,2322.03,376.64
45,2141.77,346.82
46,2075.98,355.14
47,2118.38,389.32
48,2079.03,382.06
49,2138.39,396.43
50,2136.79,407.84
51,2114.68,396.78
52,2144.06,377.05
53,2180.22,392.71
54,2203.15,406.33
55,2195.11,401.09
56,2262.73,444.26
57,2250.43,422.64
58,2284.06,437.36
59,2518.35,450.55
60,2313.7,568.33
61,2402.87,433.28
62,2533.98,485.35
63,2535.49,508.72
64,2326.13,459.13
65,2493.69,467.83
66,2471.15,475.73
67,2601.94,619.71
68,2686.3,499.92
69,2637.99,506.39
70,3221.99,619.41
71,3377.16,596.92
72,2547.67,532.3
73,2495.75,542.04
74,2497.02,523.63
75,2583.97,575.07
76,2603.84,550.43
77,2632.26,769.02
78,2730.63,557.3
79,2621.15,620.31
80,2618.23,592.22
81,2574.52,637.2
82,2745.61,613.79
83,2698.62,575.81
84,2675.9,635.99
85,2794.64,731.32
86,2746.94,615.92
87,2765.04,885.92
88,2847.84,635.85
89,2985.58,641.2
90,2809.85,762.89
91,2952.52,640.43
92,3051.13,752.07
93,2911.93,694.07
94,2893.66,647.66
95,2940.13,879.7
96,2833.02,709.38
97,3177.65,686.4
98,3028.08,847.64
99,2980.27,771.8
100,3049.92,782.43
101,3005.2,752.81
102,3175.08,774.1
103,3084.91,827.58
104,3144.85,835.36
105,3150.94,900.13
106,4274.73,773.17
