365,2503.34,79369.3
366,1609.29,79435.6
367,2719.05,76777.2
368,1685.89,73569.8
369,2394.92,73270.6
370,1642.73,72445.9
371,2491.83,78589.8
372,1617.54,80109.7
373,2412.72,76556.2
374,1661.3,82724.1
375,2536.21,91107.9
376,1154.41,126080
377,2965.43,73084.6
378,1642.86,87274.3
379,2728.08,72334.5
380,1659.07,69081.4
381,1877,79486.5
382,2441.11,81097.3
383,1574.13,84732.3
384,2454.98,81109.9
385,1656.72,97590.9
386,5491.91,73493
387,1682.57,75646.2
388,2538.73,80363.3
389,1729.88,85019
390,2528.81,85722
391,1647.2,79890.6
392,2389.75,79013.4
393,957.29,77116.5
394,1839.84,86048.9
395,977.45,88294.6
396,1854.42,77336.5
397,938.18,88557.9
398,1793.67,87486.2
399,923.86,84624
