0,3538.18,345.69
1,4218.68,562.82
2,4140.16,862.91
3,3556.38,1165.29
4,3575.14,1244.81
5,3606.56,1521.14
6,3598.61,1744.59
7,3715.98,1919.6
8,3520.04,2076.95
9,3545.91,2445.56
10,3555.77,2715.47
11,3498.82,3594.03
12,3631.34,2961.8
13,3521.53,3212.19
14,3517.33,3087.6
15,3519.05,3715.84
16,4745.66,4176.84
17,3784.43,8494.66
18,3356.88,3563.9
19,1643.34,3773.95
20,1841.96,4959.73
21,1515.54,5133.63
22,1588.73,5220.4
23,1595.53,5347.76
24,1645.71,5579.65
25,1535.79,5721.62
26,1735.75,5076.97
27,1455.21,5796.5
28,1500.22,6360.31
29,1805.03,6553.77
30,1490.49,6520.04
31,1675.22,6732.92
32,1493.92,6236.43
33,1656.92,7602.4
34,1454.62,7161.12
35,1957.42,7152.02
36,2858.7,8089.85
37,1777.65,8613.44
38,1575.18,7770.2
39,1608.09,7969.01
40,1496.76,7233.66
41,1626.62,8906.78
42,1532.43,9752.99
43,1577.08,8827.5
44,1488.72,9039.52
45,1636.69,9710.63
46,1776.2,9302.6
47,1532.72,11386
48,1708.08,10275.3
49,1838.42,9992.15
50,2369.02,10729.3
51,1691.44,10811.8
52,1639.81,10879.2
53,2187.08,10715.3
54,1659.29,10888.9
55,1441.87,13082
56,1543.17,11666.6
57,1545.08,14073.7
58,1754.15,12524.6
59,1392.05,12354.5
60,1647.21,13704.2
61,2434.79,13026.8
62,1562.56,13421.9
63,1810.92,13256.1
64,1446.95,13123.7
65,1566.11,13255.3
66,1653.83,14501.9
67,1509.18,15245.1
68,1561.04,14719.1
69,1554.29,14014.2
70,1726.49,14660.7
71,2570.07,15022.3
72,1431.12,15977.1
73,1656.17,16754.9
74,1416.26,16255.9
75,1769.76,15654.3
76,1776.53,15285.4
77,1627.81,15625.3
78,1468.36,14581
79,1518.25,17354.1
80,2299.4,16906.9
81,1611.24,16335.8
82,1841.69,17814.1
83,1553.22,18359.3
84,1635.49,17682.1
85,1704.45,18989.8
86,1584.46,18332.2
87,1606.8,20167.7
88,2544.64,18312.4
89,1588.88,18304.1
90,1485.28,20664.6
91,1552.93,18933.8
92,1545.38,18327.5
93,1433.04,17856.1
94,1392.05,18194.9
95,1712.71,20438.4
96,2349.15,18684.3
97,1447.37,21595.8
98,1721.95,18696.2
99,1523.83,18271
100,1841.4,21263
101,1563.64,23207.9
102,1668.13,20172.5
103,3098.34,19269.4
104,1558.05,19066.2
105,1540.84,24128.7
106,1756.32,18287.4
107,1546.01,21224.4
108,1548.31,23381.4
109,1890.65,23951.7
110,2586.39,23574.1
111,1615.46,24458.4
112,1437.12,24309.6
113,1707.84,23289.3
114,1710.63,24841.4
115,1922.93,24392.1
116,2401.67,23364.4
117,1569.81,25243.6
118,1525.74,25586.6
119,1560.98,27732.5
120,1586.72,22586.5
121,1758.71,25102.1
122,2474.63,25663.3
123,1789.33,25086.3
124,1750.53,22825.1
125,1505.45,26122.9
126,1620.19,27736.7
127,1876.04,27527.5
128,2331.64,25544.2
129,1652.27,27206.1
130,1441.76,26008.6
131,1611.15,25607.6
132,1830.14,24447.6
133,2598.89,27813
134,2680.33,26519.8
135,2006.12,25865
136,1900.84,24992.2
137,1740.86,28835.7
138,1574.28,29162.9
139,2933.26,27997.5
140,1756.58,28562.4
141,1542.52,29128.2
142,1794.47,26209.4
143,1567.83,30558.1
144,2649.48,29447.3
145,1594.74,29563.6
146,1548.54,29105.9
147,1952.43,31810.4
148,1864.25,29528.5
149,2353.75,32588.2
150,1704.3,28093.7
151,1548.41,30801.1
152,1875.55,25867.3
153,1728.88,30255.2
154,2490.29,85174.1
155,1444.95,72535.2
156,37226.9,150271
157,3038.25,109134
158,3416.32,135757
159,2311.47,32274.3
160,58352.2,37261.8
161,1139.62,31241
162,1710.52,32887.7
163,1656.28,32879.8
164,3169.65,33275.1
165,1662.98,31166.3
166,1727.88,32553
167,1426.66,37163.6
168,1839.21,32116.6
169,2425.24,29992.7
