0,3480.82,146.64,0
1,6894.69,69.75,0
2,4458.67,117.84,0
3,3880.96,121.3,0
4,4688.09,71.05,2
5,5467.1,73.94,1
6,7330.14,119.74,0
7,5591.15,120.43,2
8,5368.75,124.72,1
9,5378.75,77.26,1
10,4435.43,76.55,4
11,2002.77,72.36,0
12,2541.69,75.75,3
13,2758.75,75.62,3
14,1168.4,75.24,10
15,5038.4,77.86,4
16,1008.83,75.21,1
17,1119.71,73.32,2
18,931.15,71.5,5
19,1021.3,74.93,7
20,913.73,75.64,7
21,8060.22,82.04,4
22,1086.52,77.15,11
23,3061.31,80.42,1
24,2158.87,132.99,2
25,2454.31,79.45,6
26,970.91,204.66,6
27,2781.19,76.44,4
28,1190.44,80.21,10
29,2910.29,79.84,11
30,2945.04,81.85,10
31,1182.64,80.51,9
32,2904.01,79.25,16
33,1841.12,131.19,5
34,1287.93,78.46,10
35,1173.39,77.44,12
36,965.95,81.99,8
37,2719.24,79.87,16
38,1685.42,83.39,7
39,1341.38,80.02,5
40,2183.05,80.29,14
41,1681.97,197.96,12
42,2584.6,80.1,8
43,2971.7,82.94,6
44,1026.38,78.01,6
45,3222.97,80.23,11
46,1716.86,130.17,10
47,1427.48,80.95,8
48,3615.07,82.82,7
49,932.25,81.19,13
50,996.45,78.15,12
51,921.14,77.73,9
52,2358.61,82.08,10
53,1045.17,207.19,9
54,2841.68,79.86,9
55,2278.66,83.18,17
56,3307.5,81.38,17
57,1242.6,83.41,12
58,2995.34,82.55,14
59,2965.72,81.87,16
60,2262.55,83.15,14
61,5246.54,81.51,13
62,1795.24,82.67,12
63,990.67,80.32,7
64,1052.88,78.92,17
65,2229.37,83.17,20
66,2125.97,78.23,14
67,888.95,81.61,19
68,1386.57,80.29,13
69,981.32,84.82,10
70,342.18,75.7,18
71,1275.1,80.72,16
72,1131.99,85.23,19
73,264.79,73.1,14
74,1382.91,80.96,15
75,266.62,72.62,22
76,1275.46,81.06,25
77,390.38,76.89,19
78,1267.95,81.22,13
79,1138.35,84.21,16
80,265.69,73.71,10
81,1390.67,80.73,14
82,222.06,72.83,18
83,1385.83,79.27,19
84,220.33,76.1,19
85,1457.57,80.42,16
86,225.62,75.59,25
87,1430.84,83.88,16
88,376.09,71.36,17
89,1229.15,82.39,20
90,226.84,73.61,25
91,1234.15,201.69,17
92,266.27,75.43,17
93,2791.04,86.27,12
94,266.43,75.62,19
95,1294.84,86.22,15
96,266.19,76.27,16
97,1484.57,82.76,20
98,249.76,74.3,23
99,182.86,73.2,26
100,1639.82,86.77,27
101,263.78,75.85,24
102,211.37,74.52,22
103,1550.69,85.51,27
104,350.2,74.63,27
105,247.86,70.21,15
106,1522.95,84.65,30
107,256.01,74.75,30
108,179.53,71.46,22
109,1634.15,85.32,26
110,272.83,79.02,27
111,212.4,72.1,21
112,212.49,85.89,30
113,304.92,78.8,23
114,302.26,74.16,19
115,212.67,74.35,27
116,1729.54,84.12,24
117,187.37,77.49,27
118,207.72,75.08,28
119,1759.4,83.25,22
120,219.79,76.39,27
121,208.68,73.47,26
122,1644.08,88.18,34
123,255.37,76.27,18
124,214.57,73.8,27
125,203.08,87.07,18
126,358.79,79.85,27
127,183.21,74.96,30
128,200.82,73.27,26
129,200.97,73.92,24
130,2294.94,83.97,24
131,227.62,76.18,35
132,334.02,71.34,30
133,187.74,65.98,25
134,1895.91,85.4,24
135,248.61,76.92,29
136,182.4,72.88,24
137,198.39,71.56,36
138,195.39,72.34,31
139,3596.57,83.74,25
140,238.22,77.32,21
141,240.21,76.22,36
142,217.58,74.86,32
143,2093.14,86.59,32
144,264.09,76.73,33
145,179.46,76.5,30
146,199.45,71.88,32
147,318.15,113.42,27
148,2092.05,83.72,31
149,192.27,75.96,32
150,207.83,77.05,33
151,201.06,76.34,28
152,2035.47,85.62,31
153,253.43,77.15,39
154,182.99,194.11,35
155,211.12,73.15,23
156,238.69,88.42,35
157,340.3,80.62,31
158,224.65,75.36,33
159,183.24,75.85,35
160,203.93,73.76,28
161,2035.32,88.6,29
162,215.33,78.41,25
163,181.51,75.14,31
164,202.44,75.48,34
165,2061.91,88.15,36
166,257.62,74.9,32
167,202.3,75.47,38
168,174.78,72.99,35
169,198.5,74.73,42
170,2108.07,92.92,31
171,261.31,80.18,26
172,183.45,76.42,31
173,205.51,77.88,37
174,206.17,74.87,34
175,2283.01,89.97,35
176,266.45,81.69,34
177,185.11,76.47,34
178,227.18,79.62,36
179,205.92,74.68,33
180,2114.92,89.23,41
181,229.77,80.81,32
182,218.96,78.18,43
183,252.32,74.63,39
184,205.46,77.02,33
185,2145.59,88.47,31
186,221.75,77.89,40
187,206.86,76.42,35
188,198.89,75.87,36
189,209.1,75.18,35
190,2088.23,88.84,38
191,231,82.02,31
192,338.15,73.86,38
193,197.37,72.06,39
194,184.12,68.27,37
195,2147.05,202.95,42
196,222.87,79.5,41
197,205.93,76.25,42
198,233.44,73.43,41
199,1871.43,83.74,41
200,184.94,233.62,41
201,220.2,79.67,36
202,1675.15,91.61,40
203,264.49,81.94,53
204,186.02,78.12,40
205,202.25,77.37,41
206,1785.97,88.02,43
207,211.74,81.2,37
208,208.41,78.03,46
209,1738.26,91.11,42
210,261.6,79.97,39
211,208.93,77.45,38
212,205.27,82.76,39
213,1789.31,87.99,39
214,248.07,79.01,46
215,201.73,79.87,38
216,1664.59,93.04,44
217,304.05,81.81,43
218,193.13,78.63,44
219,208.36,89.05,43
220,334.03,83.68,47
221,212.17,79.7,43
222,209.71,78.29,38
223,1683.1,87.59,41
224,221.16,80.5,40
225,215.66,77.81,42
226,1882.28,87.26,35
227,187.69,81.5,48
228,1502.48,95.62,36
229,253.37,83.56,43
230,215.65,116.07,49
231,1590.16,93.85,49
232,191.99,82.64,41
233,210.33,92,48
234,335.41,83.52,44
235,209.38,81.9,39
236,184.79,95.59,50
237,331.43,84.89,40
238,210.8,78.98,46
239,1650.29,89.43,50
240,286.4,82.77,49
241,183.35,78.43,46
242,1688.96,95.13,48
243,262.11,81.34,43
244,211.44,82.59,53
245,182.31,78.33,48
246,1879.46,88.21,49
247,207.78,78.56,54
248,201.96,78.57,46
249,196.07,90.69,50
250,294.09,85.07,55
251,246.22,80.15,44
252,206.91,77.99,54
253,1717.02,90.09,44
254,213.5,78.72,39
255,184.46,79.85,55
256,1659.31,93.62,42
257,260.21,83.71,52
258,224.28,83,57
259,187.77,78.75,41
260,1816.27,92.92,43
261,216.26,82.29,47
262,205.53,81.47,50
263,1669.66,94.85,47
264,230.79,84.74,50
265,219.73,82.05,48
266,205.86,129.14,42
267,327.47,84.44,48
268,184.64,80.7,51
269,210.75,78.16,45
270,1724.11,91.87,60
271,213.16,84.16,51
272,206.47,79.47,48
273,1790.51,92.23,62
274,224.26,84.61,41
275,217.47,81.13,47
276,1786.48,88.78,48
277,215.42,75.46,51
278,196.1,74.51,53
279,184.44,71.35,55
280,189.69,74.42,45
281,1907.98,85.77,49
282,176.37,74.52,54
283,338.02,82.21,49
284,1666.21,91.12,55
285,249.65,201.57,52
286,221.72,83.04,52
287,1527.72,96.06,60
288,292.53,83.54,47
289,364.84,78.17,46
290,1652.49,91.35,54
291,194.63,82.42,55
292,1449.23,93.7,49
293,259.89,82.35,46
294,207.85,84.22,43
295,1545.18,89.69,56
296,183.07,80.64,53
297,201.05,195.02,60
298,1303.38,89.82,58
299,212.93,83.68,47
300,185.19,82.83,59
301,1616.91,86.58,56
302,220.31,78.57,55
303,189.33,77.99,51
304,185.67,72.76,69
305,167.76,71.8,50
306,1535.56,83.34,47
307,193.82,77.11,53
308,186.03,79.47,56
309,169.62,75.22,55
310,1486.87,90.59,55
311,212.59,78.97,47
312,444.85,85.92,55
313,206.33,80.17,55
314,1388.06,94.98,57
315,214.53,85.28,51
316,206.49,201.79,57
317,1440.33,88.75,51
318,201.08,78.25,52
319,177.54,80.92,59
320,1390.78,86.84,49
321,249.96,85.01,53
322,248.24,89.19,60
323,1342.91,95.38,60
324,236.36,81.42,55
325,238.16,88.88,51
326,1293.3,92.92,61
327,236.04,83.89,50
328,190.56,84.18,55
329,1224.57,89.91,54
330,232.59,83.03,53
331,210.77,85.6,55
332,1194.64,94.84,62
333,247.97,197.71,59
334,201.72,78.16,58
335,1275.71,208.89,58
336,236.7,83.79,60
337,184.85,80.81,65
338,2011.87,98.14,55
339,1841.77,95.15,64
340,412.39,79.08,55
341,1041.88,98.19,63
342,349.87,99.2,54
343,264.79,87.43,59
344,992.44,92.47,54
345,226.87,86.42,59
346,986.79,88.6,60
347,216.24,81.81,59
348,1014.24,100.99,55
349,236.57,84.28,66
350,967.09,92.28,62
351,206.46,84.85,55
352,214.32,87.01,56
353,1356.62,87.72,56
354,192.55,81.07,54
355,1019.88,88.33,61
356,217.28,80.28,55
357,191.63,74.9,67
358,1084.31,88.41,60
359,194.9,80.59,56
360,170.28,78.21,55
361,1375.46,84.19,62
362,189.97,200.01,61
363,279.77,82.17,52
364,1263.19,94.32,54
365,216.8,85.6,64
366,218.36,87.2,60
367,1541.13,88.13,60
368,211.22,90.69,62
369,181.19,83.87,62
370,211.19,98.87,51
371,259.6,85.66,54
372,207.87,82.99,53
373,185.81,88.66,56
374,1610.87,88.78,61
375,216.75,234.97,58
376,358.88,86.8,64
377,209.35,86.88,64
378,1417.98,95.47,59
379,215.61,88.12,62
380,207.95,80.41,52
381,1445.55,94.46,58
382,236.69,85.87,54
383,182.07,87.27,64
384,220.77,194.97,61
385,1437.66,217.93,68
386,321.85,81.3,59
387,1067.78,94.58,59
388,224.02,83.73,63
389,198.94,80.88,63
390,1316.37,93.78,50
391,210.15,86.83,53
392,1361.47,88.5,60
393,211.64,199.94,70
394,209.65,83.33,60
395,1187.64,92.39,61
396,199.31,88.36,57
397,204.29,81.48,69
398,1311.36,96.84,68
399,232.75,87.46,61
