239,1065.79,96.04,22
240,1198.23,95.86,14
241,995.61,94.38,17
242,1057.3,98.17,18
243,1043.58,99.58,29
244,1088.06,93.98,20
245,1295.88,96.84,26
246,1162.68,99.47,22
247,285.07,102.14,10
248,352.09,90.1,19
249,1146.77,85.64,20
250,1040.59,91.92,20
251,1381.41,95.78,18
252,290.1,97.95,20
253,363.91,85.35,17
254,1181.39,93.71,19
255,267.87,200.58,23
256,1302.09,94.39,27
257,1032.59,87.55,21
258,1025.51,93.28,21
259,238.4,78.92,30
260,1187.11,84.46,22
261,1338,100.1,21
262,1028.08,102.35,24
263,1413.49,99.35,23
264,264.3,106.99,20
265,358.27,93.24,18
266,1405.23,100.68,20
267,1934.86,92.61,19
268,1258.13,105.42,15
269,1166.02,97.77,25
270,1149.72,101.01,25
271,286.32,89.72,29
272,1207.99,93.09,30
273,1083.77,101.51,23
274,1153.38,102.04,14
275,1138.01,99.85,20
276,1322.96,115.3,24
277,985.66,103.69,18
278,1160.09,95.02,18
279,1446.35,94.53,23
280,983.85,97.29,12
281,995.79,99.86,27
282,1026.74,104.87,29
283,1080.48,112.34,18
284,1084.45,110.28,24
285,1054.95,109.83,23
286,1080.14,107.41,21
287,1024.88,113.64,27
288,1047.1,113.35,24
289,1043.02,109.92,15
290,1102.37,112.58,16
291,1019.85,107.57,27
292,1105.1,103.6,16
293,1052.52,106.4,29
294,1052.97,105.32,20
295,1056.16,109.61,27
296,1250.58,108.56,27
297,1758.65,110.6,20
298,1195.41,111.17,21
299,1135.43,109.93,18
300,1141.59,115.65,19
301,1151.19,119.58,22
302,1704.12,114.32,27
303,1767.64,102.53,18
304,1133.28,113.69,15
305,1063.4,107.82,29
306,1120.24,120.07,29
307,1062.29,103.12,19
308,1090.25,115.62,25
309,1067.82,109.28,18
310,1007.01,115.78,23
311,1045.21,112.62,26
312,1059.07,108.36,27
313,1051.56,108.6,31
314,1010.27,107.16,16
315,1085.62,112.08,22
316,1158.76,113.11,21
317,1165.92,110.45,23
318,1065.62,109.83,18
319,256.75,109.36,20
320,367.1,94.44,20
321,1294.21,105.57,21
322,1258.59,111.52,30
323,1017.49,116.83,23
324,1244.67,110.47,16
325,1206,114.42,18
326,283.79,97.15,22
327,1343.76,113.38,24
328,1119.62,110.82,27
329,290.06,92.83,24
330,1327.35,105.66,20
331,1184.86,110.26,23
332,1014.65,110.78,23
333,1046.91,115.49,18
334,1059.48,120.55,28
335,1055,117.04,23
336,1090.4,118.83,23
337,1010.89,110.27,22
338,1096.42,118.52,20
339,1110.88,113.41,16
340,1060.51,122.66,25
341,1020.29,115.33,23
342,1321.88,112.49,17
343,1688.28,227.59,15
344,1789.26,115.12,15
345,1088.4,112.03,15
346,1011.49,118.33,24
347,1683.31,128.92,30
348,1048.75,123.74,25
349,1068.67,115.07,14
350,1236.2,106.3,21
351,1020.31,107.77,20
352,1016.31,114.06,20
353,1250.95,114.16,24
354,1196.43,110.84,28
355,1011.35,113.02,22
356,1086.33,121.5,16
357,869.13,117.52,14
358,857.06,229.52,23
359,721.17,107.67,23
360,701.19,110.76,24
361,715.23,117.71,24
362,888.77,111.78,16
363,262.08,95.79,25
364,833.36,115.43,20
365,954.48,111.15,25
366,726.13,122.27,17
367,788.79,124.73,20
368,737.17,120.72,20
369,812.56,109.21,15
370,261.43,113.61,23
371,328.54,103.15,28
372,944.24,128.24,30
373,803.71,116.33,22
374,262.61,105.57,19
375,1420.78,106.48,20
376,741.18,113.62,13
377,825.21,116.03,13
378,708.88,125.14,27
379,853.82,112.85,24
380,260.52,118.85,19
381,285.3,97.43,25
382,807.18,123.58,15
383,704.51,106.47,22
384,856.9,102.37,28
385,655.46,104.47,20
386,676.86,96.35,25
387,810.85,123.85,20
388,848.38,112.24,16
389,767.99,120.02,25
390,771.06,129.05,16
391,1290.14,114.49,23
392,686.65,106.15,16
393,844.23,116.12,21
394,914.56,107.1,15
395,1321.53,106.29,29
396,867.21,122.96,18
397,321.82,120.19,28
398,358.53,128.08,18
399,983.11,114.82,26
