0,4146.3,155.87,0
1,3893.96,114.41,3
2,4309.55,69.44,0
3,5260.01,112.96,1
4,5772.13,67.2,6
5,4968.61,75.73,4
6,4808.82,118.89,6
7,1468.8,70.65,1
8,2841.7,70.87,8
9,1632.75,121.54,6
10,1131.56,199.82,13
11,2999.37,70.51,8
12,1036.56,120.04,10
13,2629.15,73.01,6
14,3178.89,73.46,10
15,2950.75,72.47,10
16,914,73.5,5
17,1393.94,122.39,7
18,1290.27,73.82,11
19,2739.58,72.63,13
20,1087.82,73.37,12
21,1505.83,122.58,15
22,1273.51,73.48,18
23,2811.14,75.15,17
24,2938.54,73.66,26
25,946.27,73.94,14
26,3051.08,76.16,19
27,1860.61,75.98,16
28,768.98,70.38,21
29,1594.19,74.47,14
30,252.36,66.42,21
31,262.4,65.16,18
32,181.42,98.99,17
33,169.91,63.71,13
34,160.32,62.11,16
35,138.38,58.8,23
36,158.69,60.76,16
37,155.88,59.9,13
38,150.06,60.01,24
39,156.49,59.66,16
40,248.17,64.67,26
41,185.46,64.15,18
42,155.88,62.62,17
43,153.83,60.44,22
44,138.19,61,19
45,164.97,60.79,20
46,155.69,149.87,12
47,179.71,63.25,17
48,165.03,63.14,20
49,141.1,63.36,20
50,157.89,61.2,20
51,164.7,62.15,28
52,158.11,61,16
53,134.03,60.65,18
54,156.48,59.97,20
55,157.06,60.07,18
56,158.78,60.5,29
57,254.88,66.44,26
58,149.1,64.16,17
59,169.26,63.51,17
60,161.4,63.17,18
61,155.29,64.06,29
62,166.76,62.32,19
63,145.56,63.61,29
64,162.84,62.36,20
65,217.02,62.21,21
66,157.91,61.53,22
67,136.85,61.17,20
68,156.74,63.42,19
69,156.62,61.94,15
70,162.9,63.97,19
71,189.67,61.99,21
72,140.13,64.48,24
73,153.45,63.01,21
74,154.01,63.24,22
75,164.36,62.82,14
76,133.85,63.23,20
77,178.05,62.19,15
78,156.75,63.97,23
79,154.16,63.78,25
80,164.61,62.59,26
81,127.46,62.66,23
82,159.9,64.27,21
83,168.84,63.6,24
84,161.07,62.86,20
85,138.7,63.14,19
86,155.62,63.2,21
87,219.98,64.87,20
88,163.65,65.64,15
89,166.43,63.6,20
90,145.69,64.78,26
91,164.53,63.43,23
92,160.77,65.49,27
93,164.85,63.83,21
